File_path,store_procedure_name,Extracted,db
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimAdjustmentReason,DECLARE @SourceCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimAdjustmentReason,DECLARE @InsertCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimAdjustmentReason,DECLARE @UpdateCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimAdjustmentReason,DECLARE @DeleteCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimAdjustmentReason,DECLARE @tblMergeActions TABLE,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimAdjustmentReason,DECLARE @tblDeleteActions TABLE,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimAdjustmentReason,from Source,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimAdjustmentReason,from source ,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimAdjustmentReason,from Source.,Source
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimAdjustmentReason,UPDATE SET,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimAdjustmentReason,"FROM
             ",No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimAdjustmentReason,FROM @tblMergeActions,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimAdjustmentReason,FROM @tblDeleteActions,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimAdjustmentReason,update in ,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimAdjustmentReason,from into Target.,Target
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimAdjustmentReason,DECLARE @ErrMsg NVARCHAR,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimScheduleType,Update ETL process for,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimScheduleType,from Staging to BING_EDW.,BING_EDW
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimScheduleType,from Source by calling,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimScheduleType,Update  required for this EDW,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimScheduleType,from source,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimScheduleType,DECLARE @ProcName NVARCHAR,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimScheduleType,DECLARE @DebugMsg NVARCHAR,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimScheduleType,DECLARE @SourceName VARCHAR,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimScheduleType,DECLARE @AuditId BIGINT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimScheduleType,DECLARE @RowCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimScheduleType,DECLARE @Error INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimScheduleType,DECLARE @SourceCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimScheduleType,DECLARE @InsertCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimScheduleType,DECLARE @UpdateCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimScheduleType,DECLARE @DeleteCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimScheduleType,DECLARE @tblMergeActions TABLE,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimScheduleType,DECLARE @tblDeleteActions TABLE,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimScheduleType,from Source,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimScheduleType,from source ,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimScheduleType,from Source.,Source
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimScheduleType,update process for changed existing records,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimScheduleType,"from 
		   ",No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimScheduleType,insert into the target table,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimScheduleType,UPDATE SET,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimScheduleType,"FROM
             ",No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimScheduleType,FROM @tblMergeActions,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimScheduleType,FROM @tblDeleteActions,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimScheduleType,update in ,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimScheduleType,from into Target.,Target
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimScheduleType,DECLARE @ErrMsg NVARCHAR,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimTransactionCode,from Staging to BING_EDW.,BING_EDW
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimTransactionCode,from Source by calling,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimTransactionCode,from source,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimTransactionCode,from SSIS DFT to stored proc,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimTransactionCode,DECLARE @ProcName NVARCHAR,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimTransactionCode,DECLARE @DebugMsg NVARCHAR,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimTransactionCode,DECLARE @SourceName VARCHAR,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimTransactionCode,DECLARE @AuditId BIGINT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimTransactionCode,DECLARE @RowCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimTransactionCode,DECLARE @Error INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimTransactionCode,DECLARE @SourceCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimTransactionCode,DECLARE @InsertCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimTransactionCode,DECLARE @UpdateCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimTransactionCode,DECLARE @DeleteCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimTransactionCode,DECLARE @tblMergeActions TABLE,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimTransactionCode,DECLARE @tblDeleteActions TABLE,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimTransactionCode,FROM Source,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimTransactionCode,from source ,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimTransactionCode,from Source.,Source
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimTransactionCode,UPDATE SET,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimTransactionCode,"FROM
             ",No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimTransactionCode,FROM @tblMergeActions,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimTransactionCode,DECLARE @ErrMsg NVARCHAR,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimARAgencyType,from Staging to BING_EDW.,BING_EDW
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimARAgencyType,from Source by calling,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimARAgencyType,from source,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimARAgencyType,from SSIS DFT to Stored Proc as part of,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimARAgencyType,DECLARE @ProcName NVARCHAR,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimARAgencyType,DECLARE @DebugMsg NVARCHAR,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimARAgencyType,DECLARE @SourceName VARCHAR,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimARAgencyType,DECLARE @AuditId BIGINT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimARAgencyType,DECLARE @RowCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimARAgencyType,DECLARE @Error INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimARAgencyType,DECLARE @SourceCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimARAgencyType,DECLARE @InsertCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimARAgencyType,DECLARE @UpdateCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimARAgencyType,DECLARE @DeleteCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimARAgencyType,DECLARE @tblMergeActions TABLE,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimARAgencyType,DECLARE @tblDeleteActions TABLE,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimARAgencyType,FROM Source,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimARAgencyType,from source ,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimARAgencyType,from Source.,Source
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimARAgencyType,UPDATE SET,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimARAgencyType,"FROM
             ",No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimARAgencyType,FROM @tblMergeActions,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimARAgencyType,DECLARE @ErrMsg NVARCHAR,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimARAgencyType,from Staging to BING_EDW.,BING_EDW
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimARAgencyType,from Source by calling,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimARAgencyType,from source,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimARAgencyType,from SSIS DFT to Stored Proc as part of,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimARAgencyType,DECLARE @ProcName NVARCHAR,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimARAgencyType,DECLARE @DebugMsg NVARCHAR,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimARAgencyType,DECLARE @SourceName VARCHAR,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimARAgencyType,DECLARE @AuditId BIGINT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimARAgencyType,DECLARE @RowCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimARAgencyType,DECLARE @Error INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimARAgencyType,DECLARE @SourceCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimARAgencyType,DECLARE @InsertCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimARAgencyType,DECLARE @UpdateCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimARAgencyType,DECLARE @DeleteCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimARAgencyType,DECLARE @tblMergeActions TABLE,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimARAgencyType,DECLARE @tblDeleteActions TABLE,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimARAgencyType,FROM Source,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimARAgencyType,from source ,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimARAgencyType,from Source.,Source
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimARAgencyType,UPDATE SET,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimARAgencyType,"FROM
             ",No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimARAgencyType,FROM @tblMergeActions,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimARAgencyType,DECLARE @ErrMsg NVARCHAR,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimClassroom,FROM sys.objects,sys
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimClassroom,from Staging to BING_EDW.,BING_EDW
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimClassroom,from Source by calling,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimClassroom,from source,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimClassroom,DECLARE @ProcName NVARCHAR,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimClassroom,DECLARE @DebugMsg NVARCHAR,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimClassroom,DECLARE @SourceName VARCHAR,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimClassroom,DECLARE @AuditId BIGINT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimClassroom,DECLARE @RowCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimClassroom,DECLARE @Error INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimClassroom,DECLARE @SourceCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimClassroom,DECLARE @InsertCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimClassroom,DECLARE @UpdateCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimClassroom,DECLARE @DeleteCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimClassroom,DECLARE @tblMergeActions TABLE,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimClassroom,DECLARE @tblDeleteActions TABLE,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimClassroom,FROM Source,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimClassroom,FROM source ,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimClassroom,FROM Source.,Source
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimClassroom,UPDATE SET,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimClassroom,"FROM
             ",No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimClassroom,FROM @tblMergeActions,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimClassroom,FROM @tblDeleteActions,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimClassroom,update in ,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimClassroom,FROM into Target.,Target
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCMS_StagingToEDW_DimClassroom,DECLARE @ErrMsg NVARCHAR,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimClassroom,from Staging to BING_EDW.,BING_EDW
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimClassroom,from Source by calling,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimClassroom,from source,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimClassroom,DECLARE @ProcName NVARCHAR,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimClassroom,DECLARE @DebugMsg NVARCHAR,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimClassroom,DECLARE @SourceName VARCHAR,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimClassroom,DECLARE @AuditId BIGINT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimClassroom,DECLARE @RowCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimClassroom,DECLARE @Error INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimClassroom,DECLARE @SourceCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimClassroom,DECLARE @InsertCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimClassroom,DECLARE @UpdateCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimClassroom,DECLARE @DeleteCount INT,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimClassroom,DECLARE @tblMergeActions TABLE,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimClassroom,DECLARE @tblDeleteActions TABLE,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimClassroom,FROM Source,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimClassroom,FROM source ,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimClassroom,FROM Source.,Source
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimClassroom,UPDATE SET,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimClassroom,"FROM
             ",No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimClassroom,FROM @tblMergeActions,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimClassroom,FROM @tblDeleteActions,No db found
StagingToEDW_StagingToEDW_Dimension_CenterManagement,spCSS_StagingToEDW_DimClassroom,update in ,No db found
